""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jul 21, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,33008,34311,396664,359651,59918007,60896286,59732905,60952558,1765604,638211,1719174,688459,123647780,123487058
DII,16917,196,191486,183244,265,288,180,240,6986,3926,13130,758,219868,197748
FII,4639,13663,347989,377746,6767538,6895563,7043448,7069567,218120,141914,233091,131232,14375763,14868747
Pro,15868,22262,417619,433117,100453057,96076104,100362334,95845876,3241683,1807465,3266998,1771067,202011796,201701654
TOTAL,70432,70432,1353758,1353758,167138867,163868241,167138867,163868241,5232393,2591516,5232393,2591516,340255207,340255207
