""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Nov 16,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,148673,161139,372182,394658,80208272,71588973,80174166,71445750,1512444,582434,1542297,557347,154412978,154275357
DII,1255,5008,29594,30393,0,4000,0,5000,171,0,21751,0,35020,62152
FII,44983,28836,232813,171282,11863262,11012348,11833386,11074740,227290,164168,227951,162840,23544864,23499035
Pro,94282,94210,419148,457404,135748659,146083919,135812641,146163750,2335851,1223001,2283757,1249416,285904860,286061178
TOTAL,289193,289193,1053737,1053737,227820193,228689240,227820193,228689240,4075756,1969603,4075756,1969603,463897722,463897722
