""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jul 24,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,475276,410210,1183530,1139288,135324954,121992881,135838786,122497802,1762433,767930,1909818,772774,261507004,262568678
DII,99103,97260,834806,828749,120,37851,0,35984,3683,0,38,0,975563,962031
FII,188844,231902,1495132,1544142,32573333,36602316,32045001,36195076,273246,166872,271968,164476,71299743,70452565
Pro,312699,336550,1249760,1251049,334986360,274820647,335000980,274724833,4207766,2011734,4065304,2009286,617588966,617388002
TOTAL,1075922,1075922,4763228,4763228,502884767,433453695,502884767,433453695,6247128,2946536,6247128,2946536,951371276,951371276
