""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 05, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,95254,95220,367047,351720,46062149,35049255,46234309,35154210,1170152,414594,1154286,386746,83158451,83376491
DII,99,5600,61075,67139,0,0,0,0,0,0,21835,0,61174,94574
FII,17911,21964,273430,279769,10816243,7735827,10764849,7713316,446718,227079,465382,250187,19517208,19495467
Pro,53495,43975,480327,483251,102049655,78547645,101928889,78465201,1869812,997482,1845179,1002222,183998416,183768717
TOTAL,166759,166759,1181879,1181879,158928047,121332727,158928047,121332727,3486682,1639155,3486682,1639155,286735249,286735249
