""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 10,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,68036,61649,302926,282648,9517387,9003057,9516128,9064452,1202483,574706,1029515,614224,20668595,20568616
DII,2013,982,47373,72773,0,500,0,2100,0,0,8085,0,49886,83940
FII,12019,23037,256973,291566,1909233,1772378,1897199,1749194,556196,390700,579576,400561,4897499,4941133
Pro,46741,43141,523316,483601,16476184,15339676,16489477,15299865,1885935,1334452,2027438,1285073,35606304,35628595
TOTAL,128809,128809,1130588,1130588,27902804,26115611,27902804,26115611,3644614,2299858,3644614,2299858,61222284,61222284
