""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 15,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,121257,127928,390035,388543,20811826,20765793,20664746,20567258,1429892,681348,1421704,656646,44200151,43826825
DII,1500,1417,75894,61530,0,1000,0,1000,2125,0,13006,0,80519,76953
FII,35638,31005,413830,384165,4603445,4735800,4782200,4919715,788373,504301,775649,518126,11081387,11410860
Pro,86805,84850,632696,678217,34235033,34220694,34203358,34235314,2516005,1499187,2526036,1510064,73190420,73237839
TOTAL,245200,245200,1512455,1512455,59650304,59723287,59650304,59723287,4736395,2684836,4736395,2684836,128552477,128552477
