""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Nov 29,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,227062,228598,416471,399892,24547831,21501008,24926123,21311479,984894,425268,976785,413249,48102534,48256126
DII,0,505,28265,94646,0,10000,164,10000,0,0,48368,0,38265,153683
FII,41345,37810,315677,256030,6058892,5802095,5998024,5855210,379936,257450,406624,265567,12855395,12819265
Pro,136437,137931,511587,521432,34498796,29924810,34181208,30061224,1843797,1032853,1776850,1036755,67948280,67715400
TOTAL,404844,404844,1272000,1272000,65105519,57237913,65105519,57237913,3208627,1715571,3208627,1715571,128944474,128944474
