""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 12, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,44394,45634,404544,392168,9567600,10896361,9473253,11002994,2087521,957044,1972211,966101,23957464,23852361
DII,182,5610,95661,95548,107,107,40,800,7559,2836,19741,3072,106452,124811
FII,15706,16698,345689,359892,2329110,2941763,2356124,2920304,392660,205267,415849,197290,6230195,6266157
Pro,34498,26838,601113,599399,13672175,14080351,13739575,13994484,3812065,2261936,3892004,2260620,34462138,34512920
TOTAL,94780,94780,1447007,1447007,25568992,27918582,25568992,27918582,6299805,3427083,6299805,3427083,64756249,64756249
