""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Nov 04, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,56683,47270,367160,329946,45151429,49679170,45269093,50110606,1270060,468322,1126493,502198,96992824,97385606
DII,590,2091,91857,56162,0,0,0,1700,0,0,28782,0,92447,88735
FII,17720,28111,271340,343955,7630175,6749392,7530017,6547265,209546,120598,209197,109983,14998771,14768528
Pro,34073,31594,485357,485651,88756647,85074136,88739141,84843127,2225793,1211173,2340927,1187912,177787179,177628352
TOTAL,109066,109066,1215714,1215714,141538251,141502698,141538251,141502698,3705399,1800093,3705399,1800093,289871221,289871221
