""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Mar 16, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,125159,138604,383712,407452,33523380,30811622,33538436,30802598,1263526,691201,1265570,649664,66798600,66802324
DII,4472,1576,117961,96579,1298,0,987,0,17414,4717,51443,4484,145862,155069
FII,46572,34801,377463,371696,7809494,6974887,7793617,7004310,219805,127121,222464,127638,15555342,15554526
Pro,99476,100698,647549,650958,54251657,43513414,54252789,43493015,2929372,1711159,2890640,1752412,103152627,103140512
TOTAL,275679,275679,1526685,1526685,95585829,81299923,95585829,81299923,4430117,2534198,4430117,2534198,185652431,185652431
