""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 18,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,197895,207233,490138,480044,88945566,75084786,89177791,74947790,1815179,553095,1766603,550228,167086659,167129689
DII,92,525,57463,71809,0,11472,0,0,0,0,317,0,69027,72651
FII,56175,44612,257958,265738,12727078,11727681,12665062,11737651,384373,178077,388739,178665,25331342,25280467
Pro,107567,109359,598513,586481,130834007,118722432,130663798,118860930,2637571,1208634,2681464,1210913,254108724,254112945
TOTAL,361729,361729,1404072,1404072,232506651,205546371,232506651,205546371,4837123,1939806,4837123,1939806,446595752,446595752
