""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Oct 24,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,201834,190464,489254,496188,102376160,96308227,102574991,96454168,1709477,995844,1712075,982144,202080796,202410030
DII,1737,1724,107329,122501,0,92,0,72,2779,305,6457,0,112242,130754
FII,97283,74579,447879,404992,21609093,21201205,21705005,21455305,556223,394068,552762,381303,44305751,44573946
Pro,111058,145145,621120,641901,186554758,175956785,186260015,175556764,3109398,1731252,3106583,1758022,368084371,367468430
TOTAL,411912,411912,1665582,1665582,310540011,293466309,310540011,293466309,5377877,3121469,5377877,3121469,614583160,614583160
