""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Mar 07,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,143287,132723,395844,429703,63614799,59980614,63337768,59950709,1273291,399127,1252440,389845,125806962,125493188
DII,1113,4404,48015,32052,0,361,0,315,0,0,16532,0,49489,53303
FII,47366,34820,287587,250148,12402921,12355252,12499939,12497082,294776,156815,298323,156383,25544717,25736695
Pro,90417,110236,480280,499823,98921136,100870018,99101149,100758139,2085276,983384,2086048,993098,203430511,203548493
TOTAL,282183,282183,1211726,1211726,174938856,173206245,174938856,173206245,3653343,1539326,3653343,1539326,354831679,354831679
