""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 09, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,62958,69399,284284,269619,72211242,68913462,72669154,68916337,1063498,379703,1055607,358495,142915147,143338611
DII,7077,962,45947,82380,50,1785,40,1785,2957,2313,30804,2481,60129,118452
FII,15107,14494,284230,245768,8915802,8961462,8758217,9048126,169323,105297,177499,97671,18451221,18341775
Pro,34357,34644,323650,340344,132043263,122529947,131742946,122440408,2009511,966104,1981379,994770,257906832,257534491
TOTAL,119499,119499,938111,938111,213170357,200406656,213170357,200406656,3245289,1453417,3245289,1453417,419333329,419333329
