""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on May 13, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,71622,76152,383370,382835,11359892,11977889,11468904,11902624,1622388,771807,1597670,718914,26186968,26147099
DII,190,25,79107,98760,310,4290,340,2425,712,1667,20839,962,86276,123351
FII,17713,18443,392165,365045,2014247,2216443,2018256,2248344,300321,185627,303555,177782,5126516,5131425
Pro,41684,36589,543762,551764,13315338,13005220,13202287,13050449,3369988,1909029,3371345,1970472,32185021,32182906
TOTAL,131209,131209,1398404,1398404,26689787,27203842,26689787,27203842,5293409,2868130,5293409,2868130,63584781,63584781
