""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 23, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,112663,104832,1143864,1187705,28165948,36475965,28050410,36596690,2152692,1334654,2266512,1350639,69385786,69556788
DII,33590,31830,1226212,1204863,0,8629,0,8629,11945,5987,8575,6077,1286363,1259974
FII,80960,92293,2040237,2042175,6395817,7468042,6318693,7417980,458728,276873,458374,272913,16720657,16602428
Pro,75328,73586,1401141,1376711,43206723,50912557,43399385,50841894,4944473,3321022,4834377,3308907,103861244,103834860
TOTAL,302541,302541,5811454,5811454,77768488,94865193,77768488,94865193,7567838,4938536,7567838,4938536,191254050,191254050
