""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 08, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,109141,126417,476253,503332,12149857,9421070,12150919,9323465,1599367,636969,1629323,594175,24392657,24327631
DII,4558,5284,155291,91898,2461,1052,5020,452,8338,1030,11698,1615,172730,115967
FII,49723,17688,520887,488822,1746094,1934102,1734157,1966419,149894,119191,157042,114406,4519891,4478534
Pro,44384,58417,588057,656436,12948149,12554367,12956465,12620255,2941806,1628385,2901342,1675379,30705148,30868294
TOTAL,207806,207806,1740488,1740488,26846561,23910591,26846561,23910591,4699405,2385575,4699405,2385575,59790426,59790426
