""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 13, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,65853,61421,331526,333038,72041891,73883474,72186964,73972574,1514219,635475,1409387,642164,148472438,148605548
DII,941,480,115303,90449,0,0,0,720,8124,300,24712,0,124668,116361
FII,18191,22437,311134,346769,13906568,14347781,13951664,14352151,344600,177082,345471,177260,29105356,29195752
Pro,46023,46670,554268,541975,152138357,150392172,151948188,150297982,2976651,1641753,3064024,1635186,307749224,307534025
TOTAL,131008,131008,1312231,1312231,238086816,238623427,238086816,238623427,4843594,2454610,4843594,2454610,485451686,485451686
