""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 19,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,250394,258623,539225,566661,31744484,25568595,31932805,25424794,1684260,707218,1753843,680205,60494176,60616931
DII,2098,2125,125667,112649,0,7278,0,3112,269,0,1819,63,135312,119768
FII,108117,103663,562522,508776,9353679,8404497,9297404,8334104,587140,351390,586332,357201,19367345,19187480
Pro,198294,194492,718535,757863,43205419,33269685,43073373,33488045,3291293,1661308,3220968,1682447,82344534,82417188
TOTAL,558903,558903,1945949,1945949,84303582,67250055,84303582,67250055,5562962,2719916,5562962,2719916,162341367,162341367
