""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Mar 11,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,75640,74436,424602,435411,11930888,10877414,12022322,10852779,1208019,676850,1174292,649487,25193413,25208727
DII,5788,1104,65707,77042,0,109,49,0,2845,0,24379,0,74449,102574
FII,18686,18178,349002,352007,2684180,2818476,2628542,2744742,485369,361916,503170,358370,6717629,6605009
Pro,48817,55213,726231,701082,24633560,20709924,24597715,20808402,2134055,1400873,2128447,1431782,49653460,49722641
TOTAL,148931,148931,1565542,1565542,39248628,34405923,39248628,34405923,3830288,2439639,3830288,2439639,81638951,81638951
