""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 08, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,74680,72238,352004,369449,27073015,30184825,26656410,30325527,1329678,785433,1119022,824228,59799635,59366874
DII,267,0,93719,83130,25,430,50,3330,1380,58,42677,70,95879,129257
FII,10755,27982,275893,293968,5300434,5119834,5428973,5046545,256383,136561,252550,126073,11099860,11176091
Pro,58457,43939,517705,492774,46754484,46109805,47042525,46039492,2403585,1659057,2576777,1630738,97503093,97826245
TOTAL,144159,144159,1239321,1239321,79127958,81414894,79127958,81414894,3991026,2581109,3991026,2581109,168498467,168498467
