""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Sep 23, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,58304,56490,460522,459174,51712243,51476981,51834440,51486213,2001190,769706,1984832,772456,106478946,106593605
DII,2700,20,195100,207767,0,250,0,0,60,0,370,0,198110,208157
FII,15135,13059,314454,302862,10634019,9672224,10614677,9647257,397999,207322,392668,205382,21241153,21175905
Pro,36483,43053,554876,555149,103720334,99620117,103617479,99636102,3697573,1933860,3718952,1933050,209563243,209503785
TOTAL,112622,112622,1524952,1524952,166066596,160769572,166066596,160769572,6096822,2910888,6096822,2910888,337481452,337481452
