""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Oct 16,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,98290,103269,239852,243387,50942442,45833395,50745570,45536879,991420,329567,949458,328991,98434966,97907554
DII,1823,865,18716,24971,0,1291,0,0,314,0,5627,0,22144,31463
FII,27797,25544,140378,142392,5566271,5185891,5705960,5359717,191796,99228,190556,95776,11211361,11519945
Pro,63643,61875,307413,295609,93268681,83070635,93325864,83194616,1517572,760103,1555461,764131,178988047,179197556
TOTAL,191553,191553,706359,706359,149777394,134091212,149777394,134091212,2701102,1188898,2701102,1188898,288656518,288656518
