""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 18,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,70768,68894,301872,308096,11525758,10623555,11493638,10651916,1306590,644521,1284865,639786,24473064,24447195
DII,65,634,91727,73648,0,0,0,0,8932,0,6737,0,100724,81019
FII,25665,27297,296701,297920,1692663,1725751,1695575,1712032,810051,555486,788413,562609,5106317,5083846
Pro,48490,48163,557732,568368,20333371,18858149,20362579,18843507,2552142,1659036,2597700,1656648,44008920,44076965
TOTAL,144988,144988,1248032,1248032,33551792,31207455,33551792,31207455,4677715,2859043,4677715,2859043,73689025,73689025
