""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on May 21, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,74198,69079,814374,782775,10376683,9741223,10263410,9864923,1787627,713542,1819151,734695,23507647,23534033
DII,31670,31869,686654,686610,755,60,497,7289,3650,924,9298,2024,723713,737587
FII,34835,43505,2594725,2598525,2400589,2773699,2434495,2737724,494316,314310,487620,308251,8612474,8610120
Pro,43050,39300,883794,911637,14101820,15245352,14181445,15150398,4277025,2472290,4246549,2456096,37023331,36985425
TOTAL,183753,183753,4979547,4979547,26879847,27760334,26879847,27760334,6562618,3501066,6562618,3501066,69867165,69867165
