""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 22,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,261525,249341,746138,773342,48609976,47068624,48590043,47206037,1712007,615518,1796311,605540,99013788,99220614
DII,7285,15266,274321,286021,0,280,0,280,0,0,7625,0,281886,309192
FII,88183,93007,977515,894672,9773999,9564738,9725003,9504426,407549,237439,406605,225317,21049423,20849030
Pro,166340,165719,750685,794624,86040855,82160844,86109784,82083743,3403695,1580578,3312710,1602678,174102997,174069258
TOTAL,523333,523333,2748659,2748659,144424830,138794486,144424830,138794486,5523251,2433535,5523251,2433535,294448094,294448094
