""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 02, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,60350,42998,239026,256829,45670736,52157673,45796088,52368665,865154,333091,805637,348060,99326030,99618277
DII,2139,9258,47715,87474,1000,0,0,0,150,0,17352,150,51004,114234
FII,9296,21985,266367,214424,7952276,7151326,7954036,7100643,138027,79071,139780,77268,15596363,15508136
Pro,36012,33556,326790,321171,84608293,90702421,84482181,90542112,1395398,791252,1435960,777936,177860166,177592916
TOTAL,107797,107797,879898,879898,138232305,150011420,138232305,150011420,2398729,1203414,2398729,1203414,292833563,292833563
