""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 17, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,52933,63300,417736,419849,17964621,14427438,18153852,14316888,1875975,747700,1882303,724082,35486403,35560274
DII,90,1975,145774,138213,140,4879,374,411,1440,963,22254,314,153286,163541
FII,15415,7379,391077,380918,2415057,2242278,2340088,2291374,254729,139378,262375,148067,5457934,5430201
Pro,24808,20592,520048,535655,18943323,16487073,18828827,16552995,3315840,1930833,3281052,1946411,41221925,41165532
TOTAL,93246,93246,1474635,1474635,39323141,33161668,39323141,33161668,5447984,2818874,5447984,2818874,82319548,82319548
