""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 01, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,28343,27445,341531,303511,9458318,9225905,9359505,9228858,1121455,494640,1064067,519148,20670192,20502534
DII,667,7,36282,43385,0,50,0,0,10280,50,50538,40,47329,93970
FII,6338,4378,136150,148458,1493907,1789297,1493499,1807228,35681,31082,40494,32147,3492455,3526204
Pro,15174,18692,356666,375275,13617901,14649550,13717122,14628716,1808323,1028793,1820640,1003230,31476407,31563675
TOTAL,50522,50522,870629,870629,24570126,25664802,24570126,25664802,2975739,1554565,2975739,1554565,55686383,55686383
