""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 01, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,72712,53358,291389,295260,27615100,34649972,27493379,34659531,1061125,431019,914400,456190,64121317,63872118
DII,2004,4495,65918,76484,190,1230,140,10202,348,61,42490,550,69751,134361
FII,10846,32717,304449,310861,4587638,4850833,4570701,4818473,177158,107061,187722,103385,10037985,10023859
Pro,37656,32648,408420,387571,41418041,45253578,41556749,45267407,1895399,1118689,1989418,1096705,90131783,90330498
TOTAL,123218,123218,1070176,1070176,73620969,84755613,73620969,84755613,3134030,1656830,3134030,1656830,164360836,164360836
