""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Mar 21,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,91003,111054,663532,708355,17286541,13338275,17307041,13290519,2348201,1047658,2418237,1036328,34775210,34871534
DII,3435,2872,315644,291169,0,1500,67,1500,0,0,8686,0,320579,304294
FII,33823,19468,693908,664125,3128331,3062293,3146592,3119215,1175560,685419,1175469,697436,8779334,8822305
Pro,69987,64854,909925,919360,24793957,22283822,24755129,22274656,4161195,2592097,4082564,2591410,54810983,54687973
TOTAL,198248,198248,2583009,2583009,45208829,38685890,45208829,38685890,7684956,4325174,7684956,4325174,98686106,98686106
