""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Nov 10, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,40210,41098,325820,307374,24431476,21709973,24364895,21664745,1418661,507384,1370966,488686,48433524,48237764
DII,294,423,51364,83482,0,1930,0,880,60,494,14734,0,54142,99519
FII,6448,11064,274148,275233,3751433,4330519,3774086,4354608,236657,125745,238954,131048,8724950,8784993
Pro,29019,23386,457148,442391,36020132,34984719,36064060,35006908,2715303,1374954,2746027,1388843,75581275,75671615
TOTAL,75971,75971,1108480,1108480,64203041,61027141,64203041,61027141,4370681,2008577,4370681,2008577,132793891,132793891
