""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 03, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,71647,54467,339310,331563,10054350,10556010,10073235,10592309,1135035,465424,997109,502121,22621776,22550804
DII,349,9577,68042,73916,0,180,0,1250,24,350,38760,60,68945,123563
FII,14462,28072,245422,282819,2337160,2160649,2321588,2134874,205587,102916,209665,98293,5066196,5075311
Pro,39240,33582,440029,404505,14469579,12802831,14466266,12791237,1903438,1082950,1998550,1051166,30738067,30745306
TOTAL,125698,125698,1092803,1092803,26861089,25519670,26861089,25519670,3244084,1651640,3244084,1651640,58494984,58494984
