""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 24, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,93289,82174,860843,784165,17144497,18272313,17165171,18344476,2213096,1284083,2120713,1293644,39868121,39790343
DII,35719,37892,750486,803902,25,602,645,2300,17231,2935,19101,2306,806998,866146
FII,52806,65971,2668316,2697622,2540022,2331539,2519913,2323197,369594,203135,395327,240454,8165412,8242484
Pro,43848,39625,991859,985815,22073634,21574182,22072449,21508663,4701232,3133488,4766012,3087237,52518243,52459801
TOTAL,225662,225662,5271504,5271504,41758178,42178636,41758178,42178636,7301153,4623641,7301153,4623641,101358774,101358774
