""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 18,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,130005,129366,401295,400687,63772106,57866010,63172398,57942211,1693255,443027,1601558,465408,124305698,123711628
DII,26,0,44523,42848,0,11167,0,4624,20,0,7080,0,55736,54552
FII,36954,35760,177462,199289,9796498,8725839,9967890,8827383,259768,131670,262903,122411,19128191,19415636
Pro,80549,82408,504550,485006,109819752,89654496,110248068,89483294,2757286,1235603,2838788,1222481,204052236,204360045
TOTAL,247534,247534,1127830,1127830,183388356,156257512,183388356,156257512,4710329,1810300,4710329,1810300,347541861,347541861
