""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 23,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,211624,209239,531158,552432,31314349,27586627,31166888,27688020,1538889,509189,1562014,512140,61691836,61690733
DII,10597,8477,146431,136086,0,14000,0,0,721,0,44,0,171749,144607
FII,62470,64859,411042,367265,7245450,7045015,7302815,7034543,378736,234164,380363,224566,15376877,15374411
Pro,131870,133986,524078,556926,38802703,37322770,38892799,37245849,2685841,1339745,2661766,1346392,80807007,80837718
TOTAL,416561,416561,1612709,1612709,77362502,71968412,77362502,71968412,4604187,2083098,4604187,2083098,158047469,158047469
