""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Oct 16,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,188602,181472,376040,355635,120487624,115188817,120533099,115444088,1463357,648062,1440221,656168,238352502,238610683
DII,480,2781,39906,62099,0,119,0,119,400,0,1785,75,40905,66859
FII,25063,35498,299120,313652,20460388,19923660,20446865,19813098,408697,224530,396138,223356,41341458,41228607
Pro,93185,87579,478838,462518,220973604,209372447,220941652,209227738,2151335,1123096,2185645,1116089,434192505,434021221
TOTAL,307330,307330,1193904,1193904,361921616,344485043,361921616,344485043,4023789,1995688,4023789,1995688,713927370,713927370
