""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jul 28, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,80172,69782,722303,731014,13641858,13873745,13626523,13907935,1673676,865671,1670275,835578,30857425,30841107
DII,13514,15517,579184,617429,0,6666,0,3333,4082,0,150,0,603446,636429
FII,28539,34747,2103383,2069991,2700070,2849596,2749481,2841411,287188,174547,283243,172977,8143323,8151850
Pro,48300,50479,905810,892246,24354446,22109253,24320370,22086581,3632241,2187154,3643519,2218817,53237204,53212012
TOTAL,170525,170525,4310680,4310680,40696374,38839260,40696374,38839260,5597187,3227372,5597187,3227372,92841398,92841398
