""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jul 30,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,254697,259446,545102,537191,134613051,120257993,135030829,120316326,1319824,479904,1296428,486400,257470571,257926620
DII,4939,4911,69735,68871,0,349,0,5349,29,0,13535,10,75052,92676
FII,63473,58396,346375,368276,26822414,22982471,26272766,22538671,357830,170801,360155,168085,50743364,49766349
Pro,166564,166920,645202,632076,249087943,242461370,249219813,242841837,1846224,953631,1853789,949841,495160934,495664276
TOTAL,489673,489673,1606414,1606414,410523408,385702183,410523408,385702183,3523907,1604336,3523907,1604336,803449921,803449921
