""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 19,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,87285,85994,396833,375830,20536169,18753746,20479859,18675726,1433634,716070,1507284,679415,41923737,41804108
DII,7971,3256,150469,168679,0,0,0,0,0,0,3150,0,158440,175085
FII,23868,22069,399287,382393,2410204,2630706,2397778,2635592,866271,611953,862613,592298,6942289,6892743
Pro,57807,65612,647200,666887,33668878,33856542,33737614,33929676,2810352,1793955,2737210,1850265,72834734,72987264
TOTAL,176931,176931,1593789,1593789,56615251,55240994,56615251,55240994,5110257,3121978,5110257,3121978,121859200,121859200
