""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Aug 11, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,32410,27088,266770,244335,41285999,41718062,41349961,41849318,1669252,633542,1570420,662365,85606035,85703487
DII,54,3062,61320,79787,285,703,305,150,2013,230,10115,1810,64605,95229
FII,4155,8123,200411,210847,5294337,5228136,5373806,5305155,146019,92347,160923,85978,10965405,11144832
Pro,13645,11991,296224,289756,64801457,58949076,64658006,58741354,2593925,1486151,2669751,1462117,128140478,127832975
TOTAL,50264,50264,824725,824725,111382078,105895977,111382078,105895977,4411209,2212270,4411209,2212270,224776523,224776523
