""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Mar 13, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,149431,132600,433942,451415,17543443,21920273,17544642,21953747,1490393,794841,1340015,832463,42332323,42254882
DII,6328,1182,128975,122614,804,700,1204,2657,44062,501,49996,225,181370,177878
FII,40167,74380,364561,376102,4328266,3622144,4374403,3578869,225778,114988,230077,116606,8695904,8750437
Pro,94426,82190,673521,650868,25018165,23340778,24970429,23348622,3003431,1878879,3143576,1839915,54009200,54035600
TOTAL,290352,290352,1600999,1600999,46890678,48883895,46890678,48883895,4763664,2789209,4763664,2789209,105218797,105218797
