""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 04, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,50328,57021,453804,445641,11987444,11174083,12103087,11061949,1857620,790177,1833761,783011,26313456,26284470
DII,1439,7719,93860,77153,0,3400,125,10100,4910,88,34754,143,103697,129994
FII,26987,16851,435242,434357,2548413,2599229,2522602,2656364,295914,172012,305638,160507,6077797,6096319
Pro,43249,40412,640822,666577,15644101,13875405,15554144,13923704,3388962,1931687,3373253,1950303,35524226,35508393
TOTAL,122003,122003,1623728,1623728,30179958,27652117,30179958,27652117,5547406,2893964,5547406,2893964,68019176,68019176
