""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Nov 22,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,156011,160219,374352,350814,118255530,117043603,118134512,116650946,1216742,437726,1204579,446452,237483964,236947522
DII,713,170,99356,113206,0,2350,0,0,200,0,1600,0,102619,114976
FII,52639,49274,187459,202482,19421643,20597057,19570597,20775942,175139,110391,174244,109357,40544328,40881896
Pro,147678,147378,381645,376310,225476386,204653749,225448450,204869871,1879340,998887,1890998,991195,433537685,433724202
TOTAL,357041,357041,1042812,1042812,363153559,342296759,363153559,342296759,3271421,1547004,3271421,1547004,711668596,711668596
