""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on May 02,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,166085,177507,549173,554642,123455518,122325055,122869414,122032129,1328740,482306,1262617,469289,248306877,247365598
DII,100,70,39246,82701,160,5396,0,308,67,0,53619,0,44969,136698
FII,47873,38684,464403,400688,24674599,24421195,24886893,24717328,286607,166259,290230,156706,50060936,50490529
Pro,120402,118199,657273,672064,188838869,224322893,189212839,224324774,2248940,1106403,2257888,1128973,417294780,417714737
TOTAL,334460,334460,1710095,1710095,336969146,371074539,336969146,371074539,3864354,1754968,3864354,1754968,715707562,715707562
