""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 24, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,44366,45109,645264,632153,8593966,8562273,8537310,8689545,2044011,855118,2060456,885818,20744998,20850391
DII,70,5773,412939,404927,0,526,0,610,610,0,1439,0,414145,412749
FII,11541,10760,1315673,1319357,1076539,1202257,1085700,1180279,459282,224412,443879,225503,4289704,4265478
Pro,57766,52101,1545372,1562811,14336017,14012425,14383512,13907047,4212742,2412858,4210871,2381067,36577180,36497409
TOTAL,113743,113743,3919248,3919248,24006522,23777481,24006522,23777481,6716645,3492388,6716645,3492388,62026027,62026027
