""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 24, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,145448,121880,1066671,1059964,66265642,81743158,66227728,81882227,1314173,967500,1440941,972409,151502592,151705149
DII,23038,27173,896470,905241,645,19114,222,23114,25249,15495,22696,4375,980011,982821
FII,42117,61224,610163,606369,14150160,15401720,14255873,15450872,122848,82247,131257,96400,30409255,30601995
Pro,80179,80505,1245628,1247358,139410293,145935740,139342917,145743519,2957215,2129227,2824591,2121285,291758282,291360175
TOTAL,290782,290782,3818932,3818932,219826740,243099732,219826740,243099732,4419485,3194469,4419485,3194469,474650140,474650140
