""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on May 07, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,99417,90987,397787,410039,22207438,18292385,22232010,18242505,1063232,569445,1084929,546383,42629704,42606853
DII,3258,7237,44165,93230,0,746,0,3790,2951,0,13228,0,51120,117485
FII,22511,19406,349090,305075,3957054,4147323,3964359,4165871,551193,376739,524617,365181,9403910,9344509
Pro,59556,67112,600512,583210,36885341,29276198,36853464,29304486,1910730,1276070,1905332,1310690,70008407,70024294
TOTAL,184742,184742,1391554,1391554,63049833,51716652,63049833,51716652,3528106,2222254,3528106,2222254,122093141,122093141
