""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Oct 20, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,67131,68806,487928,505932,53857898,47717478,53839664,47690674,1858761,757292,1871983,709722,104746488,104686781
DII,463,3095,167982,175002,0,4550,0,650,0,0,4718,0,172995,183465
FII,22482,17290,381986,338136,9306186,10524649,9309297,10494231,372136,200320,378808,199732,20807759,20737494
Pro,44170,45055,601813,620639,105262430,104109673,105277553,104170795,3621876,1995935,3597264,2044093,215635897,215755399
TOTAL,134246,134246,1639709,1639709,168426514,162356350,168426514,162356350,5852773,2953547,5852773,2953547,341363139,341363139
