""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Aug 11,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,153378,150373,298765,285445,32838706,37446361,32692775,37478272,950425,335460,906314,346528,72023095,71859707
DII,0,2878,36269,40869,0,0,0,0,67,0,5591,0,36336,49338
FII,29262,31992,191311,212577,5938180,6451157,5901765,6432874,173522,76929,176442,75896,12860361,12831546
Pro,126778,124175,369588,357042,53418399,50464940,53600745,50451312,1525709,777386,1561376,767351,106682800,106862001
TOTAL,309418,309418,895933,895933,92195285,94362458,92195285,94362458,2649723,1189775,2649723,1189775,191602592,191602592
