""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Mar 19, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,139216,117190,424794,421791,9889003,10678972,9816969,10820475,1351802,795791,1260557,872407,23279578,23309389
DII,2487,5110,219547,122044,2805,3000,600,500,36695,106,38756,105,264640,167115
FII,43612,46767,376505,502843,3596145,2575221,3644438,2535528,285473,159525,295416,142184,7036481,7167176
Pro,81317,97565,720093,694261,16976713,14443099,17002659,14343789,3246979,2174050,3326220,2114776,37642251,37579270
TOTAL,266632,266632,1740939,1740939,30464666,27700292,30464666,27700292,4920949,3129472,4920949,3129472,68222950,68222950
