""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Sep 29, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,109633,112797,848820,858337,29370807,33316907,29416649,33361200,1622832,1021567,1756722,957091,66290566,66462796
DII,39412,40037,995421,1035959,0,6999,11700,6999,12743,0,11,0,1054575,1094706
FII,58599,61221,1656119,1598556,6268427,7460435,6237081,7474309,231625,135787,246249,165066,15810992,15782482
Pro,71711,65300,994678,1002186,51481599,54799667,51455403,54741500,3533343,2096464,3397561,2131661,112977462,112793611
TOTAL,279355,279355,4495038,4495038,87120833,95584008,87120833,95584008,5400543,3253818,5400543,3253818,196133595,196133595
