""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Aug 04, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,44714,47270,280895,301797,12664859,10358648,12855858,10328283,1063844,453821,1089177,420261,24866781,25042646
DII,0,46,47117,73066,0,0,0,0,0,0,56598,0,47117,129710
FII,12536,11302,290503,245672,2018716,2038758,1987623,2071365,189255,94059,191597,94053,4643827,4601612
Pro,33501,32133,432410,430390,17631916,15124435,17472010,15122193,2081933,1125535,1997660,1159101,36429730,36213487
TOTAL,90751,90751,1050925,1050925,32315491,27521841,32315491,27521841,3335032,1673415,3335032,1673415,65987455,65987455
