""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 23, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,73629,64213,547238,524617,72882098,74111754,72725769,74589693,1985756,752405,1954634,827233,150352880,150686159
DII,5555,5870,341741,330975,17620,844,140,2863,17022,457,5198,1015,383239,346061
FII,13312,19089,474280,490411,11107825,12181403,11233561,11982993,257596,154336,268616,141911,24188752,24136581
Pro,29155,32479,560696,577952,139875617,138655182,139923690,138373634,3891148,2158569,3923074,2095608,285170367,284926437
TOTAL,121651,121651,1923955,1923955,223883160,224949183,223883160,224949183,6151522,3065767,6151522,3065767,460095238,460095238
