""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 26, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,62794,46129,795893,799835,13128941,14080142,13051830,14204254,2281564,1041330,2283106,1053890,31390664,31439044
DII,42743,39669,826364,841798,1000,243,0,282,17953,345,1199,48,888648,882996
FII,46615,56717,1872777,1854014,2819564,2517332,2831095,2465254,426425,203412,428438,199434,7886125,7834952
Pro,40666,50303,810253,809640,20681360,18398897,20747940,18326824,4357717,2371592,4370916,2363307,46660485,46668930
TOTAL,192818,192818,4305287,4305287,36630865,34996614,36630865,34996614,7083659,3616679,7083659,3616679,86825922,86825922
