""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 29, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,80075,87071,403354,407008,10684064,9558097,10740196,9536204,1235701,459261,1177126,474386,22420552,22421991
DII,967,683,77544,86836,4230,2466,320,2050,257,1634,31003,1214,87098,122106
FII,16188,16568,327164,318686,1752855,1906337,1767095,1916698,173505,123439,181868,117433,4299488,4318348
Pro,39440,32348,462988,458520,12831376,10971120,12764914,10983068,2202334,1284647,2221800,1275948,27791905,27736598
TOTAL,136670,136670,1271050,1271050,25272525,22438020,25272525,22438020,3611797,1868981,3611797,1868981,54599043,54599043
