""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 29, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,80925,81717,455044,400860,9937446,8875731,10042202,8879468,1273081,503467,1204332,523536,21125694,21132115
DII,24300,3400,126361,90821,0,16500,200,0,276,1020,15747,0,168457,110168
FII,18448,29441,381741,463820,2648770,2407353,2648812,2430423,192009,102070,194952,106988,5750391,5874436
Pro,62878,71993,629280,636925,13035438,11283164,12930440,11272857,2314965,1269804,2365300,1245837,28595529,28523352
TOTAL,186551,186551,1592426,1592426,25621654,22582748,25621654,22582748,3780331,1876361,3780331,1876361,55640071,55640071
