""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Aug 24,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,190407,200024,426197,412852,123800192,114681638,123598595,115375029,1327259,456944,1316167,462446,240882637,241365113
DII,911,620,117822,120402,0,0,0,0,445,0,2572,0,119178,123594
FII,39610,45301,216915,225060,23715486,24029821,23638306,23848070,246645,116522,245979,112030,48364999,48114746
Pro,204854,189837,443161,445781,240849791,223982664,241128568,223471024,2109205,1050776,2118836,1049766,468640451,468403812
TOTAL,435782,435782,1204095,1204095,388365469,362694123,388365469,362694123,3683554,1624242,3683554,1624242,758007265,758007265
