""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 12, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,88333,81841,361268,347829,40797230,39859726,40977790,39815110,1519260,736929,1477996,715025,83362746,83415591
DII,25,0,23561,44663,0,0,4000,450,5558,0,10486,0,29144,59599
FII,4686,5550,97199,79116,1748816,1575527,1745227,1580369,266631,137095,264783,137086,3829954,3812131
Pro,88145,93798,890941,901361,82131487,69568774,81950516,69608098,3182484,1783793,3220668,1805706,157645624,157580147
TOTAL,181189,181189,1372969,1372969,124677533,111004027,124677533,111004027,4973933,2657817,4973933,2657817,244867468,244867468
