""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Nov 12, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,56807,66280,423085,451471,10072288,9238013,10109425,9125023,2019298,740167,2046042,691436,22549658,22489677
DII,11493,412,79712,81933,1000,1700,0,0,1697,73,4598,0,95675,86943
FII,12666,15076,357692,304757,1840177,2208709,1826787,2254851,351665,174202,349655,187438,4945111,4938564
Pro,42085,41283,543692,566020,12551733,11890612,12528986,11959160,3599577,1817291,3571942,1852859,30444990,30520250
TOTAL,123051,123051,1404181,1404181,24465198,23339034,24465198,23339034,5972237,2731733,5972237,2731733,58035434,58035434
