""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 16,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,87346,89054,505946,507012,20178147,16564877,20334335,16634309,1816173,789549,1796129,777228,39942038,40138067
DII,723,224,153475,73137,0,9309,0,909,145,1300,11911,0,164952,86181
FII,21078,19800,408007,432428,4993272,4664301,4887378,4578621,731540,435230,772399,422807,11253428,11113433
Pro,50567,50636,655375,710226,36174407,29322991,36124113,29347639,3030519,1787555,2997938,1813599,71021414,71044151
TOTAL,159714,159714,1722803,1722803,61345826,50561478,61345826,50561478,5578377,3013634,5578377,3013634,122381832,122381832
