""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jul 04,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,198983,210068,526878,517771,128621237,119754423,128636852,119767028,1458201,468978,1406157,471186,251028700,251009062
DII,1325,0,48920,47780,0,10096,0,96,1600,0,26175,0,61941,74051
FII,53478,40116,308968,327982,17876999,18678393,18042037,18783297,332340,150954,336098,147556,37401132,37677086
Pro,115007,118609,578338,569571,159098239,173364303,158917586,173256794,1940662,911839,1964373,913029,336008388,335739962
TOTAL,368793,368793,1463104,1463104,305596475,311807215,305596475,311807215,3732803,1531771,3732803,1531771,624500161,624500161
