""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Aug 10, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,19417,19451,287474,277161,22085717,22851870,22072017,22837976,1744513,698434,1694982,674613,47687425,47576200
DII,299,39,70511,76384,129,123,97,1640,1608,634,24695,1913,73304,104768
FII,4170,6275,223377,229961,2951908,3062934,2938813,3047554,166700,113822,175719,109648,6522911,6507970
Pro,9241,7362,332717,330573,26642580,27476045,26669407,27503802,2761815,1519799,2779240,1546515,58742197,58836899
TOTAL,33127,33127,914079,914079,51680334,53390972,51680334,53390972,4674636,2332689,4674636,2332689,113025837,113025837
