""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jul 24, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,62525,55262,452566,435798,40864321,46022221,40754390,46213484,1782010,792136,1703608,821301,89975779,89983843
DII,3032,8573,140276,131667,0,680,1500,0,366,0,5410,0,144354,147150
FII,20069,20050,299232,317214,5533831,6929591,5578433,6898121,279997,165155,280654,163388,13227875,13257860
Pro,36459,38200,572537,579932,82778358,84253616,82842187,84094503,3360466,1983923,3433167,1956525,172985359,172944514
TOTAL,122085,122085,1464611,1464611,129176510,137206108,129176510,137206108,5422839,2941214,5422839,2941214,276333367,276333367
